year_week,HHS region,week,flu_season,RSV Detections,RSV Tests,RSV positivity rate,HHS_population,temp_mean_C,dewpoint_mean_C,RH_mean,Vaccination Rate,HHS_area,density
2014-17,9,17,2013-2014,36.0,635.0,0.05669291338582677,49792644.0,19.44,7.202499999999999,53.4,,1033917,48.15922748150964
2014-17,10,17,2013-2014,15.0,330.0,0.045454545454545456,13402965.0,8.0175,0.10999999999999999,63.55,,2379870,5.631805518788841
2014-45,1,45,2014-2015,8.0,544.0,0.014705882352941176,14727584.0,8.67,2.282,65.74,,161583,91.14562794353367
2014-45,2,45,2014-2015,39.0,763.0,0.05111402359108781,32227986.0,10.31,2.78,61.3,,163889,196.6452049863017
2014-45,3,45,2014-2015,22.0,447.0,0.049217002237136466,30654187.0,10.164,2.69,62.17999999999999,,331407,92.49710175101914
2014-45,4,45,2014-2015,236.0,1675.0,0.1408955223880597,64301783.0,12.034999999999998,4.718571428571429,65.53333333333335,,1021659,62.93859595031219
2014-45,5,45,2014-2015,41.0,173.319,0.23655802306729212,52276605.0,7.343999999999999,0.7,65.08,,1005710,51.97980034005827
2014-45,6,45,2014-2015,203.0,1333.0,0.1522880720180045,41114489.0,14.26,7.012499999999999,64.7,,1464729,28.0696900245711
2014-45,7,45,2014-2015,5.0,434.0,0.01152073732718894,14015402.0,9.56,1.5325,59.275,,739762,18.94582581965551
2014-45,8,45,2014-2015,5.0,654.0,0.00764525993883792,11686946.0,6.4275,-3.62,53.45,,1323601,8.829659391312035
2014-45,9,45,2014-2015,41.0,790.0,0.05189873417721519,50295331.0,19.2325,6.387499999999999,49.825,,1033917,48.64542414913383
2014-45,10,45,2014-2015,16.0,571.0,0.028021015761821366,13592690.0,7.0425,1.9800000000000002,73.925,,2379870,5.711526259837722
2014-46,1,46,2014-2015,10.0,491.0,0.020366598778004074,14727584.0,6.668000000000001,0.9399999999999998,68.04,,161583,91.14562794353367
2014-46,2,46,2014-2015,53.0,813.0,0.06519065190651907,32227986.0,7.87,2.31,69.3,,163889,196.6452049863017
2014-46,3,46,2014-2015,28.0,517.0,0.05415860735009671,30654187.0,4.946,-0.8320000000000001,68.14,,331407,92.49710175101914
2014-46,4,46,2014-2015,265.0,712.069,0.37215494565835616,64301783.0,8.626666666666667,1.1814285714285713,65.0,,1021659,62.93859595031219
2014-46,5,46,2014-2015,48.0,190.262,0.2522836930127929,52276605.0,0.5760000000000002,-5.15,66.94,,1005710,51.97980034005827
2014-46,6,46,2014-2015,275.0,558.043,0.49279356608720115,41114489.0,9.4725,2.2874999999999996,63.65,,1464729,28.0696900245711
2014-46,7,46,2014-2015,8.0,422.0,0.018957345971563982,14015402.0,-1.965,-8.3325,63.125,,739762,18.94582581965551
2014-46,8,46,2014-2015,10.0,673.0,0.014858841010401188,11686946.0,-9.385,-14.825,67.325,,1323601,8.829659391312035
2014-46,9,46,2014-2015,39.0,746.0,0.05227882037533512,50295331.0,18.512500000000003,9.85,61.925,,1033917,48.64542414913383
2014-46,10,46,2014-2015,16.0,624.0,0.02564102564102564,13592690.0,-1.1800000000000002,-9.0525,58.925,,2379870,5.711526259837722
2014-47,1,47,2014-2015,10.0,531.0,0.018832391713747645,14727584.0,2.71,-3.9599999999999995,62.61999999999999,,161583,91.14562794353367
2014-47,2,47,2014-2015,66.0,804.0,0.08208955223880597,32227986.0,3.21,-4.35,58.7,,163889,196.6452049863017
2014-47,3,47,2014-2015,43.0,501.0,0.08582834331337326,30654187.0,2.03,-5.192,61.339999999999996,,331407,92.49710175101914
2014-47,4,47,2014-2015,249.0,807.061,0.3085268647599128,64301783.0,6.6000000000000005,-1.5442857142857143,62.46666666666667,,1021659,62.93859595031219
2014-47,5,47,2014-2015,48.0,197.326,0.24325228302403132,52276605.0,-2.624,-7.622,69.78,,1005710,51.97980034005827
2014-47,6,47,2014-2015,349.0,772.328,0.451880548160885,41114489.0,9.254999999999999,2.0575,63.775,,1464729,28.0696900245711
2014-47,7,47,2014-2015,15.0,492.0,0.03048780487804878,14015402.0,-0.13249999999999995,-4.835,71.85,,739762,18.94582581965551
2014-47,8,47,2014-2015,21.0,750.0,0.028,11686946.0,-1.4474999999999998,-9.9925,55.625,,1323601,8.829659391312035
2014-47,9,47,2014-2015,47.0,799.0,0.058823529411764705,50295331.0,16.4625,4.755000000000001,52.375,,1033917,48.64542414913383
2014-47,10,47,2014-2015,28.0,590.0,0.04745762711864407,13592690.0,0.2800000000000001,-5.210000000000001,70.475,,2379870,5.711526259837722
2014-48,1,48,2014-2015,16.0,456.0,0.03508771929824561,14727584.0,5.299999999999999,0.9219999999999999,74.12,,161583,91.14562794353367
2014-48,2,48,2014-2015,65.0,770.0,0.08441558441558442,32227986.0,6.84,1.59,70.2,,163889,196.6452049863017
2014-48,3,48,2014-2015,68.0,622.0,0.10932475884244373,30654187.0,5.498,0.2819999999999999,70.44000000000001,,331407,92.49710175101914
2014-48,4,48,2014-2015,275.0,832.161,0.3304648980185325,64301783.0,9.81,3.4914285714285715,68.96666666666667,,1021659,62.93859595031219
2014-48,5,48,2014-2015,83.0,282.597,0.2937044625385266,52276605.0,1.082,-3.098,74.2,,1005710,51.97980034005827
2014-48,6,48,2014-2015,398.0,934.276,0.4259983131323078,41114489.0,11.41,2.53,58.025,,1464729,28.0696900245711
2014-48,7,48,2014-2015,16.0,500.0,0.032,14015402.0,2.12,-4.43,64.025,,739762,18.94582581965551
2014-48,8,48,2014-2015,18.0,777.0,0.023166023166023165,11686946.0,1.5,-8.775,53.275,,1323601,8.829659391312035
2014-48,9,48,2014-2015,50.0,818.0,0.061124694376528114,50295331.0,16.665,3.505,48.849999999999994,,1033917,48.64542414913383
2014-48,10,48,2014-2015,54.0,555.0,0.0972972972972973,13592690.0,4.08,-2.8425000000000002,65.625,,2379870,5.711526259837722
2014-49,1,49,2014-2015,43.0,625.0,0.0688,14727584.0,3.8840000000000003,-0.3939999999999998,74.6,,161583,91.14562794353367
2014-49,2,49,2014-2015,91.0,861.0,0.10569105691056911,32227986.0,6.69,2.38,74.8,,163889,196.6452049863017
2014-49,3,49,2014-2015,90.0,826.0,0.1089588377723971,30654187.0,5.8660000000000005,1.7100000000000002,76.16,,331407,92.49710175101914
2014-49,4,49,2014-2015,291.0,909.171,0.32007180167427246,64301783.0,11.698333333333332,7.998571428571429,83.28333333333333,,1021659,62.93859595031219
2014-49,5,49,2014-2015,141.0,292.339,0.48231676238887045,52276605.0,-0.35199999999999987,-4.08,76.58,,1005710,51.97980034005827
2014-49,6,49,2014-2015,431.0,2.5140000000000002,171.43993635640413,41114489.0,12.7775,8.835,79.075,,1464729,28.0696900245711
2014-49,7,49,2014-2015,19.0,566.0,0.03356890459363958,14015402.0,-0.24250000000000008,-5.6850000000000005,69.3,,739762,18.94582581965551
2014-49,8,49,2014-2015,43.0,991.0,0.04339051463168517,11686946.0,0.77,-5.61,65.35,,1323601,8.829659391312035
2014-49,9,49,2014-2015,47.0,804.0,0.05845771144278607,50295331.0,16.8825,12.5925,77.2,,1033917,48.64542414913383
2014-49,10,49,2014-2015,46.0,649.0,0.07087827426810478,13592690.0,2.5374999999999996,-1.4025,77.025,,2379870,5.711526259837722
2014-50,1,50,2014-2015,49.0,648.0,0.07561728395061729,14727584.0,1.8,-1.5699999999999998,78.94,,161583,91.14562794353367
2014-50,2,50,2014-2015,112.0,1107.0,0.1011743450767841,32227986.0,2.83,-1.51,73.5,,163889,196.6452049863017
2014-50,3,50,2014-2015,104.0,876.0,0.1187214611872146,30654187.0,4.078,-0.8699999999999999,71.42,,331407,92.49710175101914
2014-50,4,50,2014-2015,308.0,2.207,139.55595831445402,64301783.0,6.583333333333333,-0.1514285714285715,65.61666666666667,,1021659,62.93859595031219
2014-50,5,50,2014-2015,183.0,450.255,0.406436352733451,52276605.0,1.798,-1.298,80.66,,1005710,51.97980034005827
2014-50,6,50,2014-2015,509.0,914.655,0.5564939786039546,41114489.0,10.7325,5.8025,72.92500000000001,,1464729,28.0696900245711
2014-50,7,50,2014-2015,34.0,566.0,0.06007067137809187,14015402.0,5.125,2.6125000000000003,84.375,,739762,18.94582581965551
2014-50,8,50,2014-2015,80.0,116.065,0.6892689441261363,11686946.0,3.4825,-5.922499999999999,55.125,,1323601,8.829659391312035
2014-50,9,50,2014-2015,92.0,961.0,0.09573361082206035,50295331.0,15.85,10.875,74.025,,1033917,48.64542414913383
2014-50,10,50,2014-2015,78.0,695.0,0.11223021582733812,13592690.0,6.1575,1.0099999999999998,72.075,,2379870,5.711526259837722
2014-51,1,51,2014-2015,59.0,734.0,0.08038147138964577,14727584.0,2.6060000000000003,-0.8760000000000001,78.38,,161583,91.14562794353367
2014-51,2,51,2014-2015,134.0,1368.0,0.097953216374269,32227986.0,3.87,-0.9,71.7,,163889,196.6452049863017
2014-51,3,51,2014-2015,156.0,1070.0,0.14579439252336449,30654187.0,3.136,-1.256,73.94,,331407,92.49710175101914
2014-51,4,51,2014-2015,344.0,2.585,133.07543520309477,64301783.0,7.8133333333333335,2.314285714285714,73.11666666666666,,1021659,62.93859595031219
2014-51,5,51,2014-2015,235.0,481.915,0.48763786144859567,52276605.0,0.38600000000000007,-2.548,80.9,,1005710,51.97980034005827
2014-51,6,51,2014-2015,562.0,942.786,0.5961055849365604,41114489.0,9.4925,5.227499999999999,75.875,,1464729,28.0696900245711
2014-51,7,51,2014-2015,42.0,625.0,0.0672,14015402.0,1.4225,-1.2650000000000001,82.725,,739762,18.94582581965551
2014-51,8,51,2014-2015,96.0,124.268,0.772523899958155,11686946.0,-2.31,-6.585,74.5,,1323601,8.829659391312035
2014-51,9,51,2014-2015,128.0,1058.0,0.12098298676748583,50295331.0,14.5175,10.092500000000001,75.825,,1033917,48.64542414913383
2014-51,10,51,2014-2015,145.0,869.0,0.1668584579976985,13592690.0,3.8625,-0.985,72.2,,2379870,5.711526259837722
2014-52,1,52,2014-2015,68.0,680.0,0.1,14727584.0,6.151999999999999,2.962,80.74000000000001,,161583,91.14562794353367
2014-52,2,52,2014-2015,166.0,1311.0,0.12662090007627766,32227986.0,7.6,4.04,79.1,,163889,196.6452049863017
2014-52,3,52,2014-2015,244.0,1507.0,0.1619110816191108,30654187.0,6.358,2.912,80.02000000000001,,331407,92.49710175101914
2014-52,4,52,2014-2015,381.0,2.896,131.560773480663,64301783.0,9.956666666666667,6.682857142857143,83.7,,1021659,62.93859595031219
2014-52,5,52,2014-2015,328.0,458.13,0.715953986859625,52276605.0,3.6620000000000004,0.952,82.92,,1005710,51.97980034005827
2014-52,6,52,2014-2015,739.0,2.9379999999999997,251.53165418652148,41114489.0,9.235,4.9825,76.30000000000001,,1464729,28.0696900245711
2014-52,7,52,2014-2015,61.0,608.0,0.10032894736842106,14015402.0,2.415,-1.1975,78.675,,739762,18.94582581965551
2014-52,8,52,2014-2015,134.0,156.466,0.8564160903966357,11686946.0,-4.3975,-9.0575,71.95,,1323601,8.829659391312035
2014-52,9,52,2014-2015,205.0,1233.0,0.16626115166261152,50295331.0,13.8025,4.88,59.575,,1033917,48.64542414913383
2014-52,10,52,2014-2015,175.0,915.0,0.1912568306010929,13592690.0,1.5775000000000001,-2.8025,74.6,,2379870,5.711526259837722
2015-01,1,1,2014-2015,140.0,958.0,0.14613778705636743,14727584.0,-0.06199999999999992,-7.075999999999999,60.56,,161583,91.14562794353367
2015-01,2,1,2014-2015,208.0,523.109,0.3976226751977121,32227986.0,2.76,-3.69,63.8,,163889,196.6452049863017
2015-01,3,1,2014-2015,281.0,588.208,0.4777221663085167,30654187.0,1.002,-4.0600000000000005,70.84,,331407,92.49710175101914
2015-01,4,1,2014-2015,453.0,2.608,173.6963190184049,64301783.0,8.803333333333333,4.414285714285714,81.28333333333333,,1021659,62.93859595031219
2015-01,5,1,2014-2015,446.0,520.005,0.8576840607301853,52276605.0,-3.84,-8.462,71.34,,1005710,51.97980034005827
2015-01,6,1,2014-2015,799.0,3.153,253.4094513162068,41114489.0,5.315,1.995,79.875,,1464729,28.0696900245711
2015-01,7,1,2014-2015,64.0,683.0,0.09370424597364568,14015402.0,-5.8975,-10.92,68.75,,739762,18.94582581965551
2015-01,8,1,2014-2015,223.0,179.633,1.2414200063462726,11686946.0,-12.705,-16.3675,74.975,,1323601,8.829659391312035
2015-01,9,1,2014-2015,260.0,1367.0,0.19019751280175567,50295331.0,10.295,0.9199999999999999,55.775000000000006,,1033917,48.64542414913383
2015-01,10,1,2014-2015,205.0,1030.0,0.19902912621359223,13592690.0,-4.984999999999999,-10.865,65.35,,2379870,5.711526259837722
2015-02,1,2,2014-2015,143.0,1185.0,0.12067510548523207,14727584.0,-5.6739999999999995,-11.959999999999999,62.04,,161583,91.14562794353367
2015-02,2,2,2014-2015,200.0,642.285,0.3113882466506302,32227986.0,-3.82,-11.08,58.0,,163889,196.6452049863017
2015-02,3,2,2014-2015,221.0,454.109,0.4866672979394815,30654187.0,-4.886,-12.61,57.239999999999995,,331407,92.49710175101914
2015-02,4,2,2014-2015,336.0,2.31,145.45454545454544,64301783.0,1.2666666666666666,-8.85,53.333333333333336,,1021659,62.93859595031219
2015-02,5,2,2014-2015,410.0,502.808,0.8154205979220697,52276605.0,-12.02,-17.618000000000002,64.38,,1005710,51.97980034005827
2015-02,6,2,2014-2015,640.0,2.9290000000000003,218.5046090815978,41114489.0,3.295,-2.8625,65.925,,1464729,28.0696900245711
2015-02,7,2,2014-2015,72.0,660.0,0.10909090909090909,14015402.0,-9.11,-15.4425,61.775,,739762,18.94582581965551
2015-02,8,2,2014-2015,207.0,163.454,1.2664113450879146,11686946.0,-3.6550000000000002,-7.5575,75.7,,1323601,8.829659391312035
2015-02,9,2,2014-2015,238.0,477.031,0.4989193574421788,50295331.0,14.83,6.5725,61.375,,1033917,48.64542414913383
2015-02,10,2,2014-2015,206.0,1133.0,0.18181818181818182,13592690.0,0.9199999999999999,-2.46,79.05,,2379870,5.711526259837722
2015-03,1,3,2014-2015,124.0,1086.0,0.1141804788213628,14727584.0,-3.3339999999999996,-8.336,69.24,,161583,91.14562794353367
2015-03,2,3,2014-2015,169.0,639.263,0.26436693504864195,32227986.0,-0.72,-6.04,68.1,,163889,196.6452049863017
2015-03,3,3,2014-2015,221.0,287.021,0.7699785033150884,30654187.0,0.42600000000000016,-4.022,73.72,,331407,92.49710175101914
2015-03,4,3,2014-2015,303.0,2.151,140.86471408647142,64301783.0,5.596666666666667,0.8071428571428573,78.11666666666666,,1021659,62.93859595031219
2015-03,5,3,2014-2015,411.0,425.002,0.9670542726857756,52276605.0,-4.044,-8.074,74.67999999999999,,1005710,51.97980034005827
2015-03,6,3,2014-2015,565.0,996.849,0.5667859425048327,41114489.0,6.24,1.735,75.15,,1464729,28.0696900245711
2015-03,7,3,2014-2015,80.0,581.0,0.13769363166953527,14015402.0,-0.5825,-7.9350000000000005,60.3,,739762,18.94582581965551
2015-03,8,3,2014-2015,279.0,207.4,1.3452266152362584,11686946.0,-1.3175000000000001,-7.37,67.625,,1323601,8.829659391312035
2015-03,9,3,2014-2015,296.0,588.312,0.5031343912753777,50295331.0,14.6775,7.154999999999999,64.775,,1033917,48.64542414913383
2015-03,10,3,2014-2015,253.0,1250.0,0.2024,13592690.0,3.4749999999999996,0.7249999999999999,83.32499999999999,,2379870,5.711526259837722
2015-04,1,4,2014-2015,103.0,1224.0,0.08415032679738563,14727584.0,-0.6639999999999999,-5.792,69.34,,161583,91.14562794353367
2015-04,2,4,2014-2015,205.0,494.312,0.41471783003447216,32227986.0,1.31,-3.26,72.4,,163889,196.6452049863017
2015-04,3,4,2014-2015,198.0,1259.0,0.1572676727561557,30654187.0,2.9059999999999997,-0.7640000000000001,77.82000000000001,,331407,92.49710175101914
2015-04,4,4,2014-2015,360.0,2.297,156.72616456247277,64301783.0,8.395,1.0914285714285714,65.28333333333333,,1021659,62.93859595031219
2015-04,5,4,2014-2015,435.0,445.562,0.9762951059560734,52276605.0,-0.03399999999999999,-3.072,80.52000000000001,,1005710,51.97980034005827
2015-04,6,4,2014-2015,602.0,2.796,215.307582260372,41114489.0,8.364999999999998,3.0399999999999996,71.375,,1464729,28.0696900245711
2015-04,7,4,2014-2015,99.0,606.0,0.16336633663366337,14015402.0,3.34,-2.5225,67.775,,739762,18.94582581965551
2015-04,8,4,2014-2015,367.0,201.383,1.822398117020801,11686946.0,-0.5425,-8.285,58.95,,1323601,8.829659391312035
2015-04,9,4,2014-2015,352.0,588.384,0.5982487627127862,50295331.0,15.395,4.7524999999999995,56.025,,1033917,48.64542414913383
2015-04,10,4,2014-2015,252.0,1160.0,0.21724137931034482,13592690.0,3.04,-0.11249999999999982,81.075,,2379870,5.711526259837722
2015-05,1,5,2014-2015,119.0,1118.0,0.10644007155635063,14727584.0,-6.116,-10.802,70.36,,161583,91.14562794353367
2015-05,2,5,2014-2015,180.0,401.328,0.4485109436670255,32227986.0,-3.86,-9.06,68.1,,163889,196.6452049863017
2015-05,3,5,2014-2015,228.0,1182.0,0.19289340101522842,30654187.0,0.07400000000000004,-6.304,64.36,,331407,92.49710175101914
2015-05,4,5,2014-2015,334.0,2.3449999999999998,142.4307036247335,64301783.0,6.113333333333333,-2.0014285714285713,60.61666666666667,,1021659,62.93859595031219
2015-05,5,5,2014-2015,611.0,521.621,1.1713485461666613,52276605.0,-3.152,-7.37,73.52000000000001,,1005710,51.97980034005827
2015-05,6,5,2014-2015,574.0,2.7729999999999997,206.99603317706456,41114489.0,10.73,4.56,67.75,,1464729,28.0696900245711
2015-05,7,5,2014-2015,111.0,662.0,0.16767371601208458,14015402.0,3.3475,-1.67,72.35,,739762,18.94582581965551
2015-05,8,5,2014-2015,474.0,210.394,2.2529159576794013,11686946.0,3.6675,-4.54,60.474999999999994,,1323601,8.829659391312035
2015-05,9,5,2014-2015,369.0,614.38,0.6006054884599108,50295331.0,16.4125,9.2625,66.1,,1033917,48.64542414913383
2015-05,10,5,2014-2015,253.0,1076.0,0.23513011152416358,13592690.0,2.475,-0.6874999999999999,80.625,,2379870,5.711526259837722
2015-06,1,6,2014-2015,106.0,1052.0,0.10076045627376426,14727584.0,-5.454000000000001,-9.828,72.1,,161583,91.14562794353367
2015-06,2,6,2014-2015,162.0,329.288,0.4919705546512475,32227986.0,-2.75,-7.54,70.3,,163889,196.6452049863017
2015-06,3,6,2014-2015,190.0,1103.0,0.17225747960108795,30654187.0,-0.03599999999999994,-7.409999999999999,60.17999999999999,,331407,92.49710175101914
2015-06,4,6,2014-2015,314.0,2.1799999999999997,144.03669724770643,64301783.0,6.19,-2.7399999999999998,58.28333333333333,,1021659,62.93859595031219
2015-06,5,6,2014-2015,633.0,507.465,1.24737666637108,52276605.0,-4.402,-9.236,70.12,,1005710,51.97980034005827
2015-06,6,6,2014-2015,489.0,999.565,0.4892128075712935,41114489.0,8.5025,2.3225,67.125,,1464729,28.0696900245711
2015-06,7,6,2014-2015,125.0,699.0,0.17882689556509299,14015402.0,-3.2025,-7.6175,73.575,,739762,18.94582581965551
2015-06,8,6,2014-2015,545.0,245.52,2.219778429455849,11686946.0,4.9775,-6.1075,51.375,,1323601,8.829659391312035
2015-06,9,6,2014-2015,373.0,653.372,0.5708845803003496,50295331.0,16.925,10.4775,68.325,,1033917,48.64542414913383
2015-06,10,6,2014-2015,233.0,1063.0,0.21919096895578552,13592690.0,3.6175,-2.5699999999999994,66.975,,2379870,5.711526259837722
2015-07,1,7,2014-2015,103.0,1112.0,0.09262589928057553,14727584.0,-6.536,-10.286,75.32000000000001,,161583,91.14562794353367
2015-07,2,7,2014-2015,167.0,234.248,0.7129196407226529,32227986.0,-3.84,-8.77,69.4,,163889,196.6452049863017
2015-07,3,7,2014-2015,172.0,1098.0,0.15664845173041894,30654187.0,-1.844,-8.118,64.22,,331407,92.49710175101914
2015-07,4,7,2014-2015,258.0,2.246,114.87088156723063,64301783.0,5.263333333333333,-3.7014285714285715,58.61666666666667,,1021659,62.93859595031219
2015-07,5,7,2014-2015,511.0,510.314,1.001344270390387,52276605.0,-6.744,-11.596,69.28,,1005710,51.97980034005827
2015-07,6,7,2014-2015,475.0,850.532,0.5584739903965988,41114489.0,10.655000000000001,3.5324999999999998,63.975,,1464729,28.0696900245711
2015-07,7,7,2014-2015,139.0,654.0,0.21253822629969418,14015402.0,-1.66,-7.9425,64.025,,739762,18.94582581965551
2015-07,8,7,2014-2015,617.0,205.548,3.0017319555529607,11686946.0,5.08,-4.1675,56.474999999999994,,1323601,8.829659391312035
2015-07,9,7,2014-2015,353.0,602.166,0.5862170896397338,50295331.0,18.2725,6.2675,53.125,,1033917,48.64542414913383
2015-07,10,7,2014-2015,205.0,860.0,0.23837209302325582,13592690.0,5.3875,-0.24749999999999983,70.75,,2379870,5.711526259837722
2015-08,1,8,2014-2015,91.0,1063.0,0.08560677328316087,14727584.0,-8.674000000000001,-13.518,68.94,,161583,91.14562794353367
2015-08,2,8,2014-2015,129.0,151.052,0.8540105394168895,32227986.0,-7.1,-12.99,63.9,,163889,196.6452049863017
2015-08,3,8,2014-2015,128.0,927.0,0.13807982740021574,30654187.0,-6.786,-13.24,62.160000000000004,,331407,92.49710175101914
2015-08,4,8,2014-2015,250.0,976.21,0.2560924391268272,64301783.0,0.5533333333333336,-7.761428571428572,61.43333333333334,,1021659,62.93859595031219
2015-08,5,8,2014-2015,467.0,486.104,0.9606997679508912,52276605.0,-12.276,-17.124000000000002,67.96000000000001,,1005710,51.97980034005827
2015-08,6,8,2014-2015,371.0,809.365,0.4583840418105552,41114489.0,8.157499999999999,0.79,63.45,,1464729,28.0696900245711
2015-08,7,8,2014-2015,127.0,671.0,0.18926974664679583,14015402.0,-5.76,-12.3725,60.975,,739762,18.94582581965551
2015-08,8,8,2014-2015,519.0,259.417,2.000639896383044,11686946.0,-1.9425,-8.2125,65.775,,1323601,8.829659391312035
2015-08,9,8,2014-2015,301.0,610.096,0.49336497862631457,50295331.0,16.94,7.8125,61.224999999999994,,1033917,48.64542414913383
2015-08,10,8,2014-2015,186.0,831.0,0.22382671480144403,13592690.0,5.11,-2.8275,61.75,,2379870,5.711526259837722
2015-09,1,9,2014-2015,90.0,908.0,0.09911894273127753,14727584.0,-7.662000000000001,-13.812000000000001,62.4,,161583,91.14562794353367
2015-09,2,9,2014-2015,108.0,728.0,0.14835164835164835,32227986.0,-5.04,-12.08,58.9,,163889,196.6452049863017
2015-09,3,9,2014-2015,131.0,839.0,0.15613825983313467,30654187.0,-3.3240000000000003,-10.443999999999999,60.3,,331407,92.49710175101914
2015-09,4,9,2014-2015,248.0,973.145,0.25484383108375425,64301783.0,3.3183333333333334,-2.755714285714286,73.48333333333333,,1021659,62.93859595031219
2015-09,5,9,2014-2015,505.0,465.31,1.0852979733940813,52276605.0,-10.459999999999999,-15.864,65.78,,1005710,51.97980034005827
2015-09,6,9,2014-2015,295.0,683.347,0.43169868309950876,41114489.0,3.7925000000000004,-0.05250000000000021,77.175,,1464729,28.0696900245711
2015-09,7,9,2014-2015,129.0,642.0,0.20093457943925233,14015402.0,-7.095,-13.7925,60.75,,739762,18.94582581965551
2015-09,8,9,2014-2015,521.0,215.453,2.4181608053728656,11686946.0,-6.3325,-12.692499999999999,63.95,,1323601,8.829659391312035
2015-09,9,9,2014-2015,241.0,509.006,0.4734718254794639,50295331.0,15.4025,7.26,62.400000000000006,,1033917,48.64542414913383
2015-09,10,9,2014-2015,146.0,719.0,0.20305980528511822,13592690.0,3.0824999999999996,-4.325,62.925,,2379870,5.711526259837722
2015-10,1,10,2014-2015,66.0,855.0,0.07719298245614035,14727584.0,-2.866,-8.187999999999999,68.2,,161583,91.14562794353367
2015-10,2,10,2014-2015,60.0,601.0,0.09983361064891846,32227986.0,-1.24,-6.01,71.4,,163889,196.6452049863017
2015-10,3,10,2014-2015,99.0,790.0,0.12531645569620253,30654187.0,0.3479999999999998,-4.896,70.14,,331407,92.49710175101914
2015-10,4,10,2014-2015,170.0,961.074,0.1768854427442632,64301783.0,8.408333333333333,2.0785714285714283,73.51666666666667,,1021659,62.93859595031219
2015-10,5,10,2014-2015,432.0,411.091,1.050862217854441,52276605.0,-4.0520000000000005,-9.044,69.28,,1005710,51.97980034005827
2015-10,6,10,2014-2015,254.0,670.273,0.37895006959850686,41114489.0,9.24,3.5349999999999997,70.85,,1464729,28.0696900245711
2015-10,7,10,2014-2015,130.0,639.0,0.20344287949921752,14015402.0,0.7050000000000001,-7.285,57.85,,739762,18.94582581965551
2015-10,8,10,2014-2015,372.0,183.197,2.0306009377882823,11686946.0,-2.015,-9.9725,59.0,,1323601,8.829659391312035
2015-10,9,10,2014-2015,176.0,1252.0,0.14057507987220447,50295331.0,15.58,6.0325,59.825,,1033917,48.64542414913383
2015-10,10,10,2014-2015,104.0,662.0,0.15709969788519637,13592690.0,3.1775,-4.1925,62.625,,2379870,5.711526259837722
2015-11,1,11,2014-2015,60.0,896.0,0.06696428571428571,14727584.0,2.106,-3.146,70.22,,161583,91.14562794353367
2015-11,2,11,2014-2015,85.0,655.0,0.1297709923664122,32227986.0,4.78,-1.31,67.0,,163889,196.6452049863017
2015-11,3,11,2014-2015,102.0,716.0,0.1424581005586592,30654187.0,8.58,2.032,67.72,,331407,92.49710175101914
2015-11,4,11,2014-2015,190.0,977.034,0.1944661086512854,64301783.0,15.421666666666667,9.760000000000002,75.28333333333333,,1021659,62.93859595031219
2015-11,5,11,2014-2015,390.0,386.342,1.0094682949303986,52276605.0,6.664,1.142,70.41999999999999,,1005710,51.97980034005827
2015-11,6,11,2014-2015,209.0,660.301,0.3165223133086274,41114489.0,14.215,9.21,76.325,,1464729,28.0696900245711
2015-11,7,11,2014-2015,139.0,675.0,0.20592592592592593,14015402.0,11.334999999999999,2.2975,58.849999999999994,,739762,18.94582581965551
2015-11,8,11,2014-2015,310.0,172.219,1.8000336780494604,11686946.0,8.045,-5.9325,42.975,,1323601,8.829659391312035
2015-11,9,11,2014-2015,151.0,1351.0,0.11176905995558846,50295331.0,19.445,6.375,50.55,,1033917,48.64542414913383
2015-11,10,11,2014-2015,68.0,566.0,0.12014134275618374,13592690.0,7.827500000000001,-0.07999999999999974,63.025,,2379870,5.711526259837722
2015-12,1,12,2014-2015,68.0,805.0,0.084472049689441,14727584.0,-0.618,-8.138,59.779999999999994,,161583,91.14562794353367
2015-12,2,12,2014-2015,67.0,673.0,0.09955423476968796,32227986.0,2.53,-4.54,61.8,,163889,196.6452049863017
2015-12,3,12,2014-2015,65.0,680.0,0.09558823529411764,30654187.0,6.742,-1.466,59.68000000000001,,331407,92.49710175101914
2015-12,4,12,2014-2015,175.0,977.045,0.17911150458781325,64301783.0,14.916666666666666,6.771428571428571,66.53333333333333,,1021659,62.93859595031219
2015-12,5,12,2014-2015,289.0,373.037,0.7747220785069578,52276605.0,5.982,-2.5100000000000002,56.98,,1005710,51.97980034005827
2015-12,6,12,2014-2015,170.0,534.168,0.31825193572059723,41114489.0,16.3275,11.5475,76.2,,1464729,28.0696900245711
2015-12,7,12,2014-2015,102.0,614.0,0.16612377850162866,14015402.0,10.185,0.395,55.725,,739762,18.94582581965551
2015-12,8,12,2014-2015,253.0,195.175,1.2962725758934288,11686946.0,8.0775,-3.6225,50.425,,1323601,8.829659391312035
2015-12,9,12,2014-2015,104.0,1266.0,0.08214849921011058,50295331.0,19.98,7.7524999999999995,54.300000000000004,,1033917,48.64542414913383
2015-12,10,12,2014-2015,69.0,529.0,0.13043478260869565,13592690.0,8.6475,-1.3850000000000002,56.875,,2379870,5.711526259837722
2015-13,1,13,2014-2015,38.0,836.0,0.045454545454545456,14727584.0,0.014000000000000058,-6.172,66.58000000000001,,161583,91.14562794353367
2015-13,2,13,2014-2015,58.0,663.0,0.08748114630467571,32227986.0,2.74,-3.94,63.6,,163889,196.6452049863017
